date,route_id,vessel_type,contract_type,estimated_rate_usd_mt,price_premium_pct,volume_commitment_mt,data_type
2026-08-18,NEWCASTLE_AU_VIZAG,PANAMAX,SPOT,21.84,0.0,70000,SCENARIO
2026-08-18,NEWCASTLE_AU_VIZAG,PANAMAX,COA_3M,22.28,2.0,210000,SCENARIO
2026-08-18,NEWCASTLE_AU_VIZAG,PANAMAX,COA_6M,22.93,5.0,420000,SCENARIO
2026-08-18,NEWCASTLE_AU_VIZAG,PANAMAX,COA_12M,23.59,8.0,840000,SCENARIO
2026-08-18,NEWCASTLE_AU_VIZAG,SUPRAMAX,SPOT,25.04,0.0,50000,SCENARIO
2026-08-18,NEWCASTLE_AU_VIZAG,SUPRAMAX,COA_3M,25.54,2.0,150000,SCENARIO
2026-08-18,NEWCASTLE_AU_VIZAG,SUPRAMAX,COA_6M,26.29,5.0,300000,SCENARIO
2026-08-18,NEWCASTLE_AU_VIZAG,SUPRAMAX,COA_12M,27.04,8.0,600000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,HANDYSIZE,SPOT,53.39,0.0,32000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,HANDYSIZE,COA_3M,54.46,2.0,96000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,HANDYSIZE,COA_6M,56.06,5.0,192000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,HANDYSIZE,COA_12M,57.66,8.0,384000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,PANAMAX,SPOT,36.36,0.0,70000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,PANAMAX,COA_3M,37.09,2.0,210000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,PANAMAX,COA_6M,38.18,5.0,420000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,PANAMAX,COA_12M,39.27,8.0,840000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,PANAMAX,SPOT,37.66,0.0,70000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,PANAMAX,COA_3M,38.41,2.0,210000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,PANAMAX,COA_6M,39.54,5.0,420000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,PANAMAX,COA_12M,40.67,8.0,840000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,SUPRAMAX,SPOT,43.42,0.0,50000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,SUPRAMAX,COA_3M,44.29,2.0,150000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,SUPRAMAX,COA_6M,45.59,5.0,300000,SCENARIO
2026-08-18,NORFOLK_US_PARADIP,SUPRAMAX,COA_12M,46.89,8.0,600000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,HANDYSIZE,SPOT,52.69,0.0,32000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,HANDYSIZE,COA_3M,53.74,2.0,96000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,HANDYSIZE,COA_6M,55.32,5.0,192000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,HANDYSIZE,COA_12M,56.91,8.0,384000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,PANAMAX,SPOT,35.88,0.0,70000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,PANAMAX,COA_3M,36.6,2.0,210000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,PANAMAX,COA_6M,37.67,5.0,420000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,PANAMAX,COA_12M,38.75,8.0,840000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,PANAMAX,SPOT,37.17,0.0,70000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,PANAMAX,COA_3M,37.91,2.0,210000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,PANAMAX,COA_6M,39.03,5.0,420000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,PANAMAX,COA_12M,40.14,8.0,840000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,SUPRAMAX,SPOT,42.85,0.0,50000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,SUPRAMAX,COA_3M,43.71,2.0,150000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,SUPRAMAX,COA_6M,44.99,5.0,300000,SCENARIO
2026-08-18,NORFOLK_US_VIZAG,SUPRAMAX,COA_12M,46.28,8.0,600000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,HANDYSIZE,SPOT,29.65,0.0,32000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,HANDYSIZE,COA_3M,30.24,2.0,96000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,HANDYSIZE,COA_6M,31.13,5.0,192000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,HANDYSIZE,COA_12M,32.02,8.0,384000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,PANAMAX,SPOT,20.36,0.0,70000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_3M,20.77,2.0,210000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_6M,21.38,5.0,420000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_12M,21.99,8.0,840000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,PANAMAX,SPOT,21.15,0.0,70000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_3M,21.57,2.0,210000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_6M,22.21,5.0,420000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_12M,22.84,8.0,840000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,SUPRAMAX,SPOT,24.23,0.0,50000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,SUPRAMAX,COA_3M,24.71,2.0,150000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,SUPRAMAX,COA_6M,25.44,5.0,300000,SCENARIO
2026-08-18,VOSTOCHNY_RU_PARADIP,SUPRAMAX,COA_12M,26.17,8.0,600000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,HANDYSIZE,SPOT,29.43,0.0,32000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,HANDYSIZE,COA_3M,30.02,2.0,96000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,HANDYSIZE,COA_6M,30.9,5.0,192000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,HANDYSIZE,COA_12M,31.78,8.0,384000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,PANAMAX,SPOT,20.21,0.0,70000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_3M,20.61,2.0,210000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_6M,21.22,5.0,420000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_12M,21.83,8.0,840000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,PANAMAX,SPOT,20.99,0.0,70000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_3M,21.41,2.0,210000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_6M,22.04,5.0,420000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_12M,22.67,8.0,840000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,SUPRAMAX,SPOT,24.06,0.0,50000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,SUPRAMAX,COA_3M,24.54,2.0,150000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,SUPRAMAX,COA_6M,25.26,5.0,300000,SCENARIO
2026-08-18,VOSTOCHNY_RU_VIZAG,SUPRAMAX,COA_12M,25.98,8.0,600000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,HANDYSIZE,SPOT,15.67,0.0,32000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,HANDYSIZE,COA_3M,15.98,2.0,96000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,HANDYSIZE,COA_6M,16.45,5.0,192000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,HANDYSIZE,COA_12M,16.92,8.0,384000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,PANAMAX,SPOT,10.93,0.0,70000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_3M,11.15,2.0,210000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_6M,11.48,5.0,420000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_12M,11.8,8.0,840000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,PANAMAX,SPOT,11.42,0.0,70000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_3M,11.65,2.0,210000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_6M,11.99,5.0,420000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_12M,12.33,8.0,840000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,SUPRAMAX,SPOT,12.92,0.0,50000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,SUPRAMAX,COA_3M,13.18,2.0,150000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,SUPRAMAX,COA_6M,13.57,5.0,300000,SCENARIO
2026-08-19,KALIMANTAN_ID_DHAMRA,SUPRAMAX,COA_12M,13.95,8.0,600000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,SPOT,15.14,0.0,32000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,COA_3M,15.44,2.0,96000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,COA_6M,15.9,5.0,192000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,COA_12M,16.35,8.0,384000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,PANAMAX,SPOT,10.57,0.0,70000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_3M,10.78,2.0,210000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_6M,11.1,5.0,420000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_12M,11.42,8.0,840000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,PANAMAX,SPOT,11.05,0.0,70000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_3M,11.27,2.0,210000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_6M,11.6,5.0,420000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_12M,11.93,8.0,840000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,SPOT,12.5,0.0,50000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,COA_3M,12.75,2.0,150000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,COA_6M,13.12,5.0,300000,SCENARIO
2026-08-19,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,COA_12M,13.5,8.0,600000,SCENARIO
2026-08-19,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,SPOT,15.73,0.0,32000,SCENARIO
2026-08-19,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,COA_3M,16.04,2.0,96000,SCENARIO
2026-08-19,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,COA_6M,16.52,5.0,192000,SCENARIO
2026-08-19,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,COA_12M,16.99,8.0,384000,SCENARIO
2026-08-19,KALIMANTAN_ID_GOPALPUR,PANAMAX,SPOT,11.46,0.0,70000,SCENARIO
2026-08-19,KALIMANTAN_ID_GOPALPUR,PANAMAX,COA_3M,11.69,2.0,210000,SCENARIO
2026-08-19,KALIMANTAN_ID_GOPALPUR,PANAMAX,COA_6M,12.03,5.0,420000,SCENARIO
2026-08-19,KALIMANTAN_ID_GOPALPUR,PANAMAX,COA_12M,12.38,8.0,840000,SCENARIO
2026-08-19,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,SPOT,12.99,0.0,50000,SCENARIO
2026-08-19,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,COA_3M,13.25,2.0,150000,SCENARIO
2026-08-19,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,COA_6M,13.64,5.0,300000,SCENARIO
2026-08-19,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,COA_12M,14.03,8.0,600000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,HANDYSIZE,SPOT,15.81,0.0,32000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,HANDYSIZE,COA_3M,16.13,2.0,96000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,HANDYSIZE,COA_6M,16.6,5.0,192000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,HANDYSIZE,COA_12M,17.07,8.0,384000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,PANAMAX,SPOT,11.03,0.0,70000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,PANAMAX,COA_3M,11.25,2.0,210000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,PANAMAX,COA_6M,11.58,5.0,420000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,PANAMAX,COA_12M,11.91,8.0,840000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,PANAMAX,SPOT,11.52,0.0,70000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,PANAMAX,COA_3M,11.75,2.0,210000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,PANAMAX,COA_6M,12.1,5.0,420000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,PANAMAX,COA_12M,12.44,8.0,840000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,SUPRAMAX,SPOT,13.05,0.0,50000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,SUPRAMAX,COA_3M,13.31,2.0,150000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,SUPRAMAX,COA_6M,13.7,5.0,300000,SCENARIO
2026-08-19,KALIMANTAN_ID_PARADIP,SUPRAMAX,COA_12M,14.09,8.0,600000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,SPOT,16.58,0.0,32000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,COA_3M,16.91,2.0,96000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,COA_6M,17.41,5.0,192000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,COA_12M,17.91,8.0,384000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,PANAMAX,SPOT,11.54,0.0,70000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_3M,11.77,2.0,210000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_6M,12.12,5.0,420000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_12M,12.46,8.0,840000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,PANAMAX,SPOT,12.05,0.0,70000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_3M,12.29,2.0,210000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_6M,12.65,5.0,420000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_12M,13.01,8.0,840000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,SPOT,13.69,0.0,50000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,COA_3M,13.96,2.0,150000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,COA_6M,14.37,5.0,300000,SCENARIO
2026-08-19,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,COA_12M,14.79,8.0,600000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,HANDYSIZE,SPOT,15.59,0.0,32000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,HANDYSIZE,COA_3M,15.9,2.0,96000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,HANDYSIZE,COA_6M,16.37,5.0,192000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,HANDYSIZE,COA_12M,16.84,8.0,384000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,PANAMAX,SPOT,10.88,0.0,70000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,PANAMAX,COA_3M,11.1,2.0,210000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,PANAMAX,COA_6M,11.42,5.0,420000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,PANAMAX,COA_12M,11.75,8.0,840000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,PANAMAX,SPOT,11.37,0.0,70000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,PANAMAX,COA_3M,11.6,2.0,210000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,PANAMAX,COA_6M,11.94,5.0,420000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,PANAMAX,COA_12M,12.28,8.0,840000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,SUPRAMAX,SPOT,12.88,0.0,50000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,SUPRAMAX,COA_3M,13.14,2.0,150000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,SUPRAMAX,COA_6M,13.52,5.0,300000,SCENARIO
2026-08-19,KALIMANTAN_ID_VIZAG,SUPRAMAX,COA_12M,13.91,8.0,600000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,HANDYSIZE,SPOT,22.52,0.0,32000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,HANDYSIZE,COA_3M,22.97,2.0,96000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,HANDYSIZE,COA_6M,23.65,5.0,192000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,HANDYSIZE,COA_12M,24.32,8.0,384000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,PANAMAX,SPOT,15.55,0.0,70000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,PANAMAX,COA_3M,15.86,2.0,210000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,PANAMAX,COA_6M,16.33,5.0,420000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,PANAMAX,COA_12M,16.79,8.0,840000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,PANAMAX,SPOT,16.18,0.0,70000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,PANAMAX,COA_3M,16.5,2.0,210000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,PANAMAX,COA_6M,16.99,5.0,420000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,PANAMAX,COA_12M,17.47,8.0,840000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,SUPRAMAX,SPOT,18.47,0.0,50000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,SUPRAMAX,COA_3M,18.84,2.0,150000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,SUPRAMAX,COA_6M,19.39,5.0,300000,SCENARIO
2026-08-19,MAPUTO_MZ_PARADIP,SUPRAMAX,COA_12M,19.95,8.0,600000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,HANDYSIZE,SPOT,21.81,0.0,32000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,HANDYSIZE,COA_3M,22.25,2.0,96000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,HANDYSIZE,COA_6M,22.9,5.0,192000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,HANDYSIZE,COA_12M,23.55,8.0,384000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,PANAMAX,SPOT,15.07,0.0,70000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,PANAMAX,COA_3M,15.37,2.0,210000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,PANAMAX,COA_6M,15.82,5.0,420000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,PANAMAX,COA_12M,16.28,8.0,840000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,PANAMAX,SPOT,15.69,0.0,70000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,PANAMAX,COA_3M,16.0,2.0,210000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,PANAMAX,COA_6M,16.47,5.0,420000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,PANAMAX,COA_12M,16.95,8.0,840000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,SUPRAMAX,SPOT,17.9,0.0,50000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,SUPRAMAX,COA_3M,18.26,2.0,150000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,SUPRAMAX,COA_6M,18.79,5.0,300000,SCENARIO
2026-08-19,MAPUTO_MZ_VIZAG,SUPRAMAX,COA_12M,19.33,8.0,600000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,HANDYSIZE,SPOT,30.68,0.0,32000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,HANDYSIZE,COA_3M,31.29,2.0,96000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,HANDYSIZE,COA_6M,32.21,5.0,192000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,HANDYSIZE,COA_12M,33.13,8.0,384000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,PANAMAX,SPOT,21.05,0.0,70000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_3M,21.47,2.0,210000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_6M,22.1,5.0,420000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_12M,22.73,8.0,840000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,PANAMAX,SPOT,21.86,0.0,70000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_3M,22.3,2.0,210000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_6M,22.95,5.0,420000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_12M,23.61,8.0,840000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,SUPRAMAX,SPOT,25.06,0.0,50000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,SUPRAMAX,COA_3M,25.56,2.0,150000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,SUPRAMAX,COA_6M,26.31,5.0,300000,SCENARIO
2026-08-19,NEWCASTLE_AU_DHAMRA,SUPRAMAX,COA_12M,27.06,8.0,600000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,SPOT,30.37,0.0,32000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,COA_3M,30.98,2.0,96000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,COA_6M,31.89,5.0,192000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,COA_12M,32.8,8.0,384000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,PANAMAX,SPOT,20.84,0.0,70000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_3M,21.26,2.0,210000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_6M,21.88,5.0,420000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_12M,22.51,8.0,840000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,PANAMAX,SPOT,21.65,0.0,70000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_3M,22.08,2.0,210000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_6M,22.73,5.0,420000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_12M,23.38,8.0,840000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,SPOT,24.81,0.0,50000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,COA_3M,25.31,2.0,150000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,COA_6M,26.05,5.0,300000,SCENARIO
2026-08-19,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,COA_12M,26.79,8.0,600000,SCENARIO
2026-08-19,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,SPOT,30.85,0.0,32000,SCENARIO
2026-08-19,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,COA_3M,31.47,2.0,96000,SCENARIO
2026-08-19,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,COA_6M,32.39,5.0,192000,SCENARIO
2026-08-19,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,COA_12M,33.32,8.0,384000,SCENARIO
2026-08-19,NEWCASTLE_AU_GOPALPUR,PANAMAX,SPOT,21.98,0.0,70000,SCENARIO
2026-08-19,NEWCASTLE_AU_GOPALPUR,PANAMAX,COA_3M,22.42,2.0,210000,SCENARIO
2026-08-19,NEWCASTLE_AU_GOPALPUR,PANAMAX,COA_6M,23.08,5.0,420000,SCENARIO
2026-08-19,NEWCASTLE_AU_GOPALPUR,PANAMAX,COA_12M,23.74,8.0,840000,SCENARIO
2026-08-19,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,SPOT,25.2,0.0,50000,SCENARIO
2026-08-19,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,COA_3M,25.7,2.0,150000,SCENARIO
2026-08-19,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,COA_6M,26.46,5.0,300000,SCENARIO
2026-08-19,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,COA_12M,27.22,8.0,600000,SCENARIO
2026-08-19,NEWCASTLE_AU_PARADIP,HANDYSIZE,SPOT,30.81,0.0,32000,SCENARIO
2026-08-19,NEWCASTLE_AU_PARADIP,HANDYSIZE,COA_3M,31.43,2.0,96000,SCENARIO
2026-08-19,NEWCASTLE_AU_PARADIP,HANDYSIZE,COA_6M,32.35,5.0,192000,SCENARIO
