date,port,waiting_vessels_count,avg_waiting_time_hrs,congestion_status,data_type
2023-10-02,GOPALPUR,1,7.9,NORMAL,SYNTHETIC
2023-10-03,GOPALPUR,2,6.2,NORMAL,SYNTHETIC
2023-10-04,GOPALPUR,0,2.4,NORMAL,SYNTHETIC
2023-10-05,GOPALPUR,0,3.6,NORMAL,SYNTHETIC
2023-10-06,GOPALPUR,1,4.5,NORMAL,SYNTHETIC
2023-10-09,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-10-10,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-10-11,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-10-12,GOPALPUR,1,0.0,NORMAL,SYNTHETIC
2023-10-13,GOPALPUR,1,0.0,NORMAL,SYNTHETIC
2023-10-16,GOPALPUR,1,0.0,NORMAL,SYNTHETIC
2023-10-17,GOPALPUR,1,0.0,NORMAL,SYNTHETIC
2023-10-18,GOPALPUR,1,0.0,NORMAL,SYNTHETIC
2023-10-19,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-10-20,GOPALPUR,0,0.9,NORMAL,SYNTHETIC
2023-10-23,GOPALPUR,1,3.1,NORMAL,SYNTHETIC
2023-10-24,GOPALPUR,0,3.8,NORMAL,SYNTHETIC
2023-10-25,GOPALPUR,0,3.7,NORMAL,SYNTHETIC
2023-10-26,GOPALPUR,0,0.9,NORMAL,SYNTHETIC
2023-10-27,GOPALPUR,0,0.8,NORMAL,SYNTHETIC
2023-10-30,GOPALPUR,0,2.5,NORMAL,SYNTHETIC
2023-10-31,GOPALPUR,0,2.4,NORMAL,SYNTHETIC
2023-11-01,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-11-02,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-11-03,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-11-06,GOPALPUR,1,0.0,NORMAL,SYNTHETIC
2023-11-07,GOPALPUR,1,0.0,NORMAL,SYNTHETIC
2023-11-08,GOPALPUR,1,0.0,NORMAL,SYNTHETIC
2023-11-09,GOPALPUR,1,0.0,NORMAL,SYNTHETIC
2023-11-10,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-11-13,GOPALPUR,1,0.9,NORMAL,SYNTHETIC
2023-11-14,GOPALPUR,1,2.5,NORMAL,SYNTHETIC
2023-11-15,GOPALPUR,1,2.8,NORMAL,SYNTHETIC
2023-11-16,GOPALPUR,0,0.4,NORMAL,SYNTHETIC
2023-11-17,GOPALPUR,1,0.0,NORMAL,SYNTHETIC
2023-11-20,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-11-21,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-11-22,GOPALPUR,0,0.2,NORMAL,SYNTHETIC
2023-11-23,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-11-24,GOPALPUR,1,1.4,NORMAL,SYNTHETIC
2023-11-27,GOPALPUR,1,0.8,NORMAL,SYNTHETIC
2023-11-28,GOPALPUR,0,2.8,NORMAL,SYNTHETIC
2023-11-29,GOPALPUR,0,5.7,NORMAL,SYNTHETIC
2023-11-30,GOPALPUR,0,3.5,NORMAL,SYNTHETIC
2023-12-01,GOPALPUR,0,3.8,NORMAL,SYNTHETIC
2023-12-04,GOPALPUR,0,2.3,NORMAL,SYNTHETIC
2023-12-05,GOPALPUR,0,2.0,NORMAL,SYNTHETIC
2023-12-06,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-12-07,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-12-08,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2023-12-11,GOPALPUR,0,3.7,NORMAL,SYNTHETIC
2023-12-12,GOPALPUR,0,2.8,NORMAL,SYNTHETIC
2023-12-13,GOPALPUR,1,2.2,NORMAL,SYNTHETIC
2023-12-14,GOPALPUR,0,5.0,NORMAL,SYNTHETIC
2023-12-15,GOPALPUR,0,3.5,NORMAL,SYNTHETIC
2023-12-18,GOPALPUR,0,5.3,NORMAL,SYNTHETIC
2023-12-19,GOPALPUR,0,6.3,NORMAL,SYNTHETIC
2023-12-20,GOPALPUR,0,6.9,NORMAL,SYNTHETIC
2023-12-21,GOPALPUR,2,8.8,NORMAL,SYNTHETIC
2023-12-22,GOPALPUR,0,8.5,NORMAL,SYNTHETIC
2023-12-25,GOPALPUR,1,7.7,NORMAL,SYNTHETIC
2023-12-26,GOPALPUR,0,6.1,NORMAL,SYNTHETIC
2023-12-27,GOPALPUR,2,6.7,NORMAL,SYNTHETIC
2023-12-28,GOPALPUR,0,4.9,NORMAL,SYNTHETIC
2023-12-29,GOPALPUR,0,4.0,NORMAL,SYNTHETIC
2024-01-01,GOPALPUR,0,2.4,NORMAL,SYNTHETIC
2024-01-02,GOPALPUR,0,4.9,NORMAL,SYNTHETIC
2024-01-03,GOPALPUR,0,5.1,NORMAL,SYNTHETIC
2024-01-04,GOPALPUR,0,3.9,NORMAL,SYNTHETIC
2024-01-05,GOPALPUR,0,4.1,NORMAL,SYNTHETIC
2024-01-08,GOPALPUR,0,2.8,NORMAL,SYNTHETIC
2024-01-09,GOPALPUR,0,3.2,NORMAL,SYNTHETIC
2024-01-10,GOPALPUR,0,1.4,NORMAL,SYNTHETIC
2024-01-11,GOPALPUR,0,4.0,NORMAL,SYNTHETIC
2024-01-12,GOPALPUR,1,7.7,NORMAL,SYNTHETIC
2024-01-15,GOPALPUR,1,9.4,NORMAL,SYNTHETIC
2024-01-16,GOPALPUR,2,7.2,NORMAL,SYNTHETIC
2024-01-17,GOPALPUR,1,10.4,NORMAL,SYNTHETIC
2024-01-18,GOPALPUR,2,9.7,NORMAL,SYNTHETIC
2024-01-19,GOPALPUR,0,9.7,NORMAL,SYNTHETIC
2024-01-22,GOPALPUR,3,12.7,NORMAL,SYNTHETIC
2024-01-23,GOPALPUR,1,10.4,NORMAL,SYNTHETIC
2024-01-24,GOPALPUR,1,8.4,NORMAL,SYNTHETIC
2024-01-25,GOPALPUR,1,10.7,NORMAL,SYNTHETIC
2024-01-26,GOPALPUR,0,11.8,NORMAL,SYNTHETIC
2024-01-29,GOPALPUR,2,9.5,NORMAL,SYNTHETIC
2024-01-30,GOPALPUR,0,8.9,NORMAL,SYNTHETIC
2024-01-31,GOPALPUR,2,7.9,NORMAL,SYNTHETIC
2024-02-01,GOPALPUR,2,8.1,NORMAL,SYNTHETIC
2024-02-02,GOPALPUR,0,10.1,NORMAL,SYNTHETIC
2024-02-05,GOPALPUR,1,8.0,NORMAL,SYNTHETIC
2024-02-06,GOPALPUR,2,8.5,NORMAL,SYNTHETIC
2024-02-07,GOPALPUR,2,8.8,NORMAL,SYNTHETIC
2024-02-08,GOPALPUR,0,7.6,NORMAL,SYNTHETIC
2024-02-09,GOPALPUR,1,9.3,NORMAL,SYNTHETIC
2024-02-12,GOPALPUR,1,8.6,NORMAL,SYNTHETIC
2024-02-13,GOPALPUR,1,4.7,NORMAL,SYNTHETIC
2024-02-14,GOPALPUR,0,2.2,NORMAL,SYNTHETIC
2024-02-15,GOPALPUR,0,3.7,NORMAL,SYNTHETIC
2024-02-16,GOPALPUR,2,6.9,NORMAL,SYNTHETIC
2024-02-19,GOPALPUR,2,9.6,NORMAL,SYNTHETIC
2024-02-20,GOPALPUR,0,11.1,NORMAL,SYNTHETIC
2024-02-21,GOPALPUR,1,9.7,NORMAL,SYNTHETIC
2024-02-22,GOPALPUR,2,8.5,NORMAL,SYNTHETIC
2024-02-23,GOPALPUR,2,12.0,NORMAL,SYNTHETIC
2024-02-26,GOPALPUR,2,14.7,NORMAL,SYNTHETIC
2024-02-27,GOPALPUR,1,11.6,NORMAL,SYNTHETIC
2024-02-28,GOPALPUR,1,12.4,NORMAL,SYNTHETIC
2024-02-29,GOPALPUR,1,9.9,NORMAL,SYNTHETIC
2024-03-01,GOPALPUR,1,9.5,NORMAL,SYNTHETIC
2024-03-04,GOPALPUR,0,10.6,NORMAL,SYNTHETIC
2024-03-05,GOPALPUR,1,9.2,NORMAL,SYNTHETIC
2024-03-06,GOPALPUR,0,9.8,NORMAL,SYNTHETIC
2024-03-07,GOPALPUR,1,11.7,NORMAL,SYNTHETIC
2024-03-08,GOPALPUR,2,12.4,NORMAL,SYNTHETIC
2024-03-11,GOPALPUR,2,13.2,NORMAL,SYNTHETIC
2024-03-12,GOPALPUR,2,10.6,NORMAL,SYNTHETIC
2024-03-13,GOPALPUR,1,10.3,NORMAL,SYNTHETIC
2024-03-14,GOPALPUR,2,12.8,NORMAL,SYNTHETIC
2024-03-15,GOPALPUR,2,13.4,NORMAL,SYNTHETIC
2024-03-18,GOPALPUR,3,15.5,NORMAL,SYNTHETIC
2024-03-19,GOPALPUR,3,12.7,NORMAL,SYNTHETIC
2024-03-20,GOPALPUR,3,15.4,NORMAL,SYNTHETIC
2024-03-21,GOPALPUR,4,19.0,NORMAL,SYNTHETIC
2024-03-22,GOPALPUR,2,17.6,NORMAL,SYNTHETIC
2024-03-25,GOPALPUR,2,17.5,NORMAL,SYNTHETIC
2024-03-26,GOPALPUR,2,17.2,NORMAL,SYNTHETIC
2024-03-27,GOPALPUR,3,17.9,NORMAL,SYNTHETIC
2024-03-28,GOPALPUR,2,19.9,NORMAL,SYNTHETIC
2024-03-29,GOPALPUR,2,17.0,NORMAL,SYNTHETIC
2024-04-01,GOPALPUR,3,18.8,NORMAL,SYNTHETIC
2024-04-02,GOPALPUR,4,18.1,NORMAL,SYNTHETIC
2024-04-03,GOPALPUR,2,20.4,NORMAL,SYNTHETIC
2024-04-04,GOPALPUR,2,19.5,NORMAL,SYNTHETIC
2024-04-05,GOPALPUR,3,19.3,NORMAL,SYNTHETIC
2024-04-08,GOPALPUR,3,19.4,NORMAL,SYNTHETIC
2024-04-09,GOPALPUR,4,20.4,NORMAL,SYNTHETIC
2024-04-10,GOPALPUR,2,19.5,NORMAL,SYNTHETIC
2024-04-11,GOPALPUR,2,17.4,NORMAL,SYNTHETIC
2024-04-12,GOPALPUR,2,16.7,NORMAL,SYNTHETIC
2024-04-15,GOPALPUR,1,15.2,NORMAL,SYNTHETIC
2024-04-16,GOPALPUR,3,12.1,NORMAL,SYNTHETIC
2024-04-17,GOPALPUR,1,9.4,NORMAL,SYNTHETIC
2024-04-18,GOPALPUR,1,11.9,NORMAL,SYNTHETIC
2024-04-19,GOPALPUR,2,10.9,NORMAL,SYNTHETIC
2024-04-22,GOPALPUR,0,10.6,NORMAL,SYNTHETIC
2024-04-23,GOPALPUR,2,11.2,NORMAL,SYNTHETIC
2024-04-24,GOPALPUR,3,12.3,NORMAL,SYNTHETIC
2024-04-25,GOPALPUR,2,14.9,NORMAL,SYNTHETIC
2024-04-26,GOPALPUR,3,13.3,NORMAL,SYNTHETIC
2024-04-29,GOPALPUR,2,9.4,NORMAL,SYNTHETIC
2024-04-30,GOPALPUR,1,8.2,NORMAL,SYNTHETIC
2024-05-01,GOPALPUR,0,5.3,NORMAL,SYNTHETIC
2024-05-02,GOPALPUR,2,6.5,NORMAL,SYNTHETIC
2024-05-03,GOPALPUR,0,7.3,NORMAL,SYNTHETIC
2024-05-06,GOPALPUR,1,9.2,NORMAL,SYNTHETIC
2024-05-07,GOPALPUR,0,11.3,NORMAL,SYNTHETIC
2024-05-08,GOPALPUR,3,14.8,NORMAL,SYNTHETIC
2024-05-09,GOPALPUR,1,13.1,NORMAL,SYNTHETIC
2024-05-10,GOPALPUR,3,16.9,NORMAL,SYNTHETIC
2024-05-13,GOPALPUR,2,15.7,NORMAL,SYNTHETIC
2024-05-14,GOPALPUR,1,17.8,NORMAL,SYNTHETIC
2024-05-15,GOPALPUR,4,19.6,NORMAL,SYNTHETIC
2024-05-16,GOPALPUR,3,19.6,NORMAL,SYNTHETIC
2024-05-17,GOPALPUR,4,21.3,NORMAL,SYNTHETIC
2024-05-20,GOPALPUR,4,21.4,NORMAL,SYNTHETIC
2024-05-21,GOPALPUR,3,15.4,NORMAL,SYNTHETIC
2024-05-22,GOPALPUR,1,14.3,NORMAL,SYNTHETIC
2024-05-23,GOPALPUR,3,17.6,NORMAL,SYNTHETIC
2024-05-24,GOPALPUR,4,23.3,ELEVATED,SYNTHETIC
2024-05-27,GOPALPUR,4,22.7,ELEVATED,SYNTHETIC
2024-05-28,GOPALPUR,3,25.4,ELEVATED,SYNTHETIC
2024-05-29,GOPALPUR,5,24.0,ELEVATED,SYNTHETIC
2024-05-30,GOPALPUR,5,24.1,ELEVATED,SYNTHETIC
2024-05-31,GOPALPUR,3,22.6,ELEVATED,SYNTHETIC
2024-06-03,GOPALPUR,5,36.6,HIGH,SYNTHETIC
2024-06-04,GOPALPUR,8,48.3,SEVERE,SYNTHETIC
2024-06-05,GOPALPUR,9,51.4,SEVERE,SYNTHETIC
2024-06-06,GOPALPUR,9,65.1,SEVERE,SYNTHETIC
2024-06-07,GOPALPUR,10,58.6,SEVERE,SYNTHETIC
2024-06-10,GOPALPUR,11,64.1,SEVERE,SYNTHETIC
2024-06-11,GOPALPUR,7,50.3,SEVERE,SYNTHETIC
2024-06-12,GOPALPUR,10,58.5,SEVERE,SYNTHETIC
2024-06-13,GOPALPUR,6,43.2,HIGH,SYNTHETIC
2024-06-14,GOPALPUR,9,59.3,SEVERE,SYNTHETIC
2024-06-17,GOPALPUR,4,32.3,HIGH,SYNTHETIC
2024-06-18,GOPALPUR,3,29.4,HIGH,SYNTHETIC
2024-06-19,GOPALPUR,5,29.9,HIGH,SYNTHETIC
2024-06-20,GOPALPUR,10,56.2,SEVERE,SYNTHETIC
2024-06-21,GOPALPUR,10,56.3,SEVERE,SYNTHETIC
2024-06-24,GOPALPUR,7,45.1,SEVERE,SYNTHETIC
2024-06-25,GOPALPUR,8,42.8,HIGH,SYNTHETIC
2024-06-26,GOPALPUR,9,61.0,SEVERE,SYNTHETIC
2024-06-27,GOPALPUR,5,41.4,HIGH,SYNTHETIC
2024-06-28,GOPALPUR,9,50.6,SEVERE,SYNTHETIC
2024-07-01,GOPALPUR,8,54.2,SEVERE,SYNTHETIC
2024-07-02,GOPALPUR,6,30.9,HIGH,SYNTHETIC
2024-07-03,GOPALPUR,5,36.2,HIGH,SYNTHETIC
2024-07-04,GOPALPUR,7,44.1,HIGH,SYNTHETIC
2024-07-05,GOPALPUR,8,47.0,SEVERE,SYNTHETIC
2024-07-08,GOPALPUR,7,38.1,HIGH,SYNTHETIC
2024-07-09,GOPALPUR,5,34.6,HIGH,SYNTHETIC
2024-07-10,GOPALPUR,7,43.0,HIGH,SYNTHETIC
2024-07-11,GOPALPUR,8,43.0,HIGH,SYNTHETIC
2024-07-12,GOPALPUR,10,60.1,SEVERE,SYNTHETIC
2024-07-15,GOPALPUR,7,37.9,HIGH,SYNTHETIC
2024-07-16,GOPALPUR,8,53.6,SEVERE,SYNTHETIC
2024-07-17,GOPALPUR,3,29.5,HIGH,SYNTHETIC
2024-07-18,GOPALPUR,8,54.9,SEVERE,SYNTHETIC
2024-07-19,GOPALPUR,8,49.4,SEVERE,SYNTHETIC
2024-07-22,GOPALPUR,10,62.8,SEVERE,SYNTHETIC
2024-07-23,GOPALPUR,9,59.2,SEVERE,SYNTHETIC
2024-07-24,GOPALPUR,4,31.6,HIGH,SYNTHETIC
2024-07-25,GOPALPUR,4,30.1,HIGH,SYNTHETIC
2024-07-26,GOPALPUR,3,25.8,ELEVATED,SYNTHETIC
2024-07-29,GOPALPUR,8,50.9,SEVERE,SYNTHETIC
2024-07-30,GOPALPUR,4,27.7,HIGH,SYNTHETIC
2024-07-31,GOPALPUR,4,24.5,ELEVATED,SYNTHETIC
2024-08-01,GOPALPUR,8,53.7,SEVERE,SYNTHETIC
2024-08-02,GOPALPUR,7,47.3,SEVERE,SYNTHETIC
2024-08-05,GOPALPUR,8,52.0,SEVERE,SYNTHETIC
2024-08-06,GOPALPUR,6,47.4,SEVERE,SYNTHETIC
2024-08-07,GOPALPUR,6,35.9,HIGH,SYNTHETIC
2024-08-08,GOPALPUR,8,44.1,HIGH,SYNTHETIC
2024-08-09,GOPALPUR,9,51.1,SEVERE,SYNTHETIC
2024-08-12,GOPALPUR,11,68.0,SEVERE,SYNTHETIC
2024-08-13,GOPALPUR,10,61.2,SEVERE,SYNTHETIC
2024-08-14,GOPALPUR,8,53.0,SEVERE,SYNTHETIC
2024-08-15,GOPALPUR,8,57.5,SEVERE,SYNTHETIC
2024-08-16,GOPALPUR,8,58.0,SEVERE,SYNTHETIC
2024-08-19,GOPALPUR,7,52.2,SEVERE,SYNTHETIC
2024-08-20,GOPALPUR,6,40.1,HIGH,SYNTHETIC
2024-08-21,GOPALPUR,10,57.6,SEVERE,SYNTHETIC
2024-08-22,GOPALPUR,6,33.6,HIGH,SYNTHETIC
2024-08-23,GOPALPUR,10,55.1,SEVERE,SYNTHETIC
2024-08-26,GOPALPUR,7,45.1,SEVERE,SYNTHETIC
2024-08-27,GOPALPUR,8,51.8,SEVERE,SYNTHETIC
2024-08-28,GOPALPUR,10,62.2,SEVERE,SYNTHETIC
2024-08-29,GOPALPUR,7,45.2,SEVERE,SYNTHETIC
2024-08-30,GOPALPUR,8,50.8,SEVERE,SYNTHETIC
2024-09-02,GOPALPUR,9,52.6,SEVERE,SYNTHETIC
2024-09-03,GOPALPUR,9,57.2,SEVERE,SYNTHETIC
2024-09-04,GOPALPUR,5,35.0,HIGH,SYNTHETIC
2024-09-05,GOPALPUR,7,41.3,HIGH,SYNTHETIC
2024-09-06,GOPALPUR,7,49.4,SEVERE,SYNTHETIC
2024-09-09,GOPALPUR,7,49.0,SEVERE,SYNTHETIC
2024-09-10,GOPALPUR,8,52.4,SEVERE,SYNTHETIC
2024-09-11,GOPALPUR,7,46.2,SEVERE,SYNTHETIC
2024-09-12,GOPALPUR,7,41.4,HIGH,SYNTHETIC
2024-09-13,GOPALPUR,4,33.3,HIGH,SYNTHETIC
2024-09-16,GOPALPUR,9,51.3,SEVERE,SYNTHETIC
2024-09-17,GOPALPUR,7,41.4,HIGH,SYNTHETIC
2024-09-18,GOPALPUR,11,63.4,SEVERE,SYNTHETIC
2024-09-19,GOPALPUR,6,32.8,HIGH,SYNTHETIC
2024-09-20,GOPALPUR,4,29.5,HIGH,SYNTHETIC
2024-09-23,GOPALPUR,6,40.9,HIGH,SYNTHETIC
2024-09-24,GOPALPUR,7,44.6,HIGH,SYNTHETIC
2024-09-25,GOPALPUR,6,36.5,HIGH,SYNTHETIC
2024-09-26,GOPALPUR,8,44.1,HIGH,SYNTHETIC
2024-09-27,GOPALPUR,5,38.4,HIGH,SYNTHETIC
2024-09-30,GOPALPUR,6,43.8,HIGH,SYNTHETIC
2024-10-01,GOPALPUR,3,19.0,NORMAL,SYNTHETIC
2024-10-02,GOPALPUR,4,18.5,NORMAL,SYNTHETIC
2024-10-03,GOPALPUR,2,17.4,NORMAL,SYNTHETIC
2024-10-04,GOPALPUR,1,16.2,NORMAL,SYNTHETIC
2024-10-07,GOPALPUR,3,16.8,NORMAL,SYNTHETIC
2024-10-08,GOPALPUR,3,15.5,NORMAL,SYNTHETIC
2024-10-09,GOPALPUR,1,14.6,NORMAL,SYNTHETIC
2024-10-10,GOPALPUR,1,12.9,NORMAL,SYNTHETIC
2024-10-11,GOPALPUR,0,9.4,NORMAL,SYNTHETIC
2024-10-14,GOPALPUR,0,8.7,NORMAL,SYNTHETIC
2024-10-15,GOPALPUR,0,8.8,NORMAL,SYNTHETIC
2024-10-16,GOPALPUR,0,9.7,NORMAL,SYNTHETIC
2024-10-17,GOPALPUR,2,10.3,NORMAL,SYNTHETIC
2024-10-18,GOPALPUR,0,10.1,NORMAL,SYNTHETIC
2024-10-21,GOPALPUR,3,13.9,NORMAL,SYNTHETIC
2024-10-22,GOPALPUR,3,16.8,NORMAL,SYNTHETIC
2024-10-23,GOPALPUR,3,16.6,NORMAL,SYNTHETIC
2024-10-24,GOPALPUR,2,16.9,NORMAL,SYNTHETIC
2024-10-25,GOPALPUR,1,15.7,NORMAL,SYNTHETIC
2024-10-28,GOPALPUR,2,15.5,NORMAL,SYNTHETIC
2024-10-29,GOPALPUR,2,15.5,NORMAL,SYNTHETIC
2024-10-30,GOPALPUR,3,12.4,NORMAL,SYNTHETIC
2024-10-31,GOPALPUR,1,13.3,NORMAL,SYNTHETIC
2024-11-01,GOPALPUR,2,11.8,NORMAL,SYNTHETIC
2024-11-04,GOPALPUR,1,9.3,NORMAL,SYNTHETIC
2024-11-05,GOPALPUR,3,14.2,NORMAL,SYNTHETIC
2024-11-06,GOPALPUR,3,14.6,NORMAL,SYNTHETIC
2024-11-07,GOPALPUR,3,15.0,NORMAL,SYNTHETIC
2024-11-08,GOPALPUR,1,15.8,NORMAL,SYNTHETIC
2024-11-11,GOPALPUR,3,14.3,NORMAL,SYNTHETIC
2024-11-12,GOPALPUR,2,12.3,NORMAL,SYNTHETIC
2024-11-13,GOPALPUR,3,12.5,NORMAL,SYNTHETIC
2024-11-14,GOPALPUR,3,12.1,NORMAL,SYNTHETIC
2024-11-15,GOPALPUR,0,9.3,NORMAL,SYNTHETIC
2024-11-18,GOPALPUR,1,9.3,NORMAL,SYNTHETIC
2024-11-19,GOPALPUR,1,9.6,NORMAL,SYNTHETIC
2024-11-20,GOPALPUR,3,13.9,NORMAL,SYNTHETIC
2024-11-21,GOPALPUR,1,12.6,NORMAL,SYNTHETIC
2024-11-22,GOPALPUR,3,14.4,NORMAL,SYNTHETIC
2024-11-25,GOPALPUR,1,13.9,NORMAL,SYNTHETIC
2024-11-26,GOPALPUR,1,12.9,NORMAL,SYNTHETIC
2024-11-27,GOPALPUR,2,14.8,NORMAL,SYNTHETIC
2024-11-28,GOPALPUR,2,14.5,NORMAL,SYNTHETIC
2024-11-29,GOPALPUR,1,11.0,NORMAL,SYNTHETIC
2024-12-02,GOPALPUR,2,11.4,NORMAL,SYNTHETIC
2024-12-03,GOPALPUR,3,13.6,NORMAL,SYNTHETIC
2024-12-04,GOPALPUR,1,12.7,NORMAL,SYNTHETIC
2024-12-05,GOPALPUR,2,11.8,NORMAL,SYNTHETIC
2024-12-06,GOPALPUR,3,13.2,NORMAL,SYNTHETIC
2024-12-09,GOPALPUR,2,10.5,NORMAL,SYNTHETIC
2024-12-10,GOPALPUR,2,8.6,NORMAL,SYNTHETIC
2024-12-11,GOPALPUR,1,8.8,NORMAL,SYNTHETIC
2024-12-12,GOPALPUR,1,6.7,NORMAL,SYNTHETIC
2024-12-13,GOPALPUR,0,3.1,NORMAL,SYNTHETIC
2024-12-16,GOPALPUR,0,1.9,NORMAL,SYNTHETIC
2024-12-17,GOPALPUR,1,3.7,NORMAL,SYNTHETIC
2024-12-18,GOPALPUR,0,2.3,NORMAL,SYNTHETIC
2024-12-19,GOPALPUR,0,0.5,NORMAL,SYNTHETIC
2024-12-20,GOPALPUR,1,0.0,NORMAL,SYNTHETIC
2024-12-23,GOPALPUR,0,0.8,NORMAL,SYNTHETIC
2024-12-24,GOPALPUR,1,0.0,NORMAL,SYNTHETIC
2024-12-25,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2024-12-26,GOPALPUR,0,0.8,NORMAL,SYNTHETIC
2024-12-27,GOPALPUR,0,0.2,NORMAL,SYNTHETIC
2024-12-30,GOPALPUR,0,2.2,NORMAL,SYNTHETIC
2024-12-31,GOPALPUR,0,2.7,NORMAL,SYNTHETIC
2025-01-01,GOPALPUR,0,1.2,NORMAL,SYNTHETIC
2025-01-02,GOPALPUR,0,0.0,NORMAL,SYNTHETIC
2025-01-03,GOPALPUR,0,0.3,NORMAL,SYNTHETIC
2025-01-06,GOPALPUR,1,2.5,NORMAL,SYNTHETIC
2025-01-07,GOPALPUR,0,1.1,NORMAL,SYNTHETIC
2025-01-08,GOPALPUR,0,1.4,NORMAL,SYNTHETIC
2025-01-09,GOPALPUR,0,0.5,NORMAL,SYNTHETIC
2025-01-10,GOPALPUR,0,3.7,NORMAL,SYNTHETIC
2025-01-13,GOPALPUR,1,3.5,NORMAL,SYNTHETIC
2025-01-14,GOPALPUR,1,9.8,NORMAL,SYNTHETIC
2025-01-15,GOPALPUR,1,12.5,NORMAL,SYNTHETIC
2025-01-16,GOPALPUR,3,14.3,NORMAL,SYNTHETIC
2025-01-17,GOPALPUR,3,13.5,NORMAL,SYNTHETIC
2025-01-20,GOPALPUR,2,13.8,NORMAL,SYNTHETIC
2025-01-21,GOPALPUR,3,13.8,NORMAL,SYNTHETIC
2025-01-22,GOPALPUR,1,13.6,NORMAL,SYNTHETIC
2025-01-23,GOPALPUR,2,9.6,NORMAL,SYNTHETIC
2025-01-24,GOPALPUR,2,12.7,NORMAL,SYNTHETIC
2025-01-27,GOPALPUR,3,16.0,NORMAL,SYNTHETIC
2025-01-28,GOPALPUR,3,18.4,NORMAL,SYNTHETIC
2025-01-29,GOPALPUR,1,16.6,NORMAL,SYNTHETIC
2025-01-30,GOPALPUR,1,15.8,NORMAL,SYNTHETIC
2025-01-31,GOPALPUR,3,16.8,NORMAL,SYNTHETIC
2025-02-03,GOPALPUR,1,17.4,NORMAL,SYNTHETIC
2025-02-04,GOPALPUR,2,17.2,NORMAL,SYNTHETIC
2025-02-05,GOPALPUR,2,16.4,NORMAL,SYNTHETIC
2025-02-06,GOPALPUR,2,14.6,NORMAL,SYNTHETIC
2025-02-07,GOPALPUR,1,11.7,NORMAL,SYNTHETIC
2025-02-10,GOPALPUR,1,12.5,NORMAL,SYNTHETIC
2025-02-11,GOPALPUR,3,12.3,NORMAL,SYNTHETIC
2025-02-12,GOPALPUR,1,11.7,NORMAL,SYNTHETIC
2025-02-13,GOPALPUR,2,12.0,NORMAL,SYNTHETIC
2025-02-14,GOPALPUR,2,12.8,NORMAL,SYNTHETIC
2025-02-17,GOPALPUR,0,11.5,NORMAL,SYNTHETIC
2025-02-18,GOPALPUR,3,12.8,NORMAL,SYNTHETIC
2025-02-19,GOPALPUR,3,14.1,NORMAL,SYNTHETIC
2025-02-20,GOPALPUR,1,16.0,NORMAL,SYNTHETIC
2025-02-21,GOPALPUR,2,16.8,NORMAL,SYNTHETIC
2025-02-24,GOPALPUR,3,16.3,NORMAL,SYNTHETIC
2025-02-25,GOPALPUR,3,17.0,NORMAL,SYNTHETIC
2025-02-26,GOPALPUR,3,19.9,NORMAL,SYNTHETIC
2025-02-27,GOPALPUR,1,17.8,NORMAL,SYNTHETIC
2025-02-28,GOPALPUR,3,16.9,NORMAL,SYNTHETIC
2025-03-03,GOPALPUR,2,16.0,NORMAL,SYNTHETIC
2025-03-04,GOPALPUR,1,13.6,NORMAL,SYNTHETIC
2025-03-05,GOPALPUR,2,15.6,NORMAL,SYNTHETIC
2025-03-06,GOPALPUR,3,19.6,NORMAL,SYNTHETIC
2025-03-07,GOPALPUR,4,21.5,NORMAL,SYNTHETIC
2025-03-10,GOPALPUR,4,20.2,NORMAL,SYNTHETIC
2025-03-11,GOPALPUR,2,17.3,NORMAL,SYNTHETIC
2025-03-12,GOPALPUR,1,15.1,NORMAL,SYNTHETIC
2025-03-13,GOPALPUR,2,19.5,NORMAL,SYNTHETIC
2025-03-14,GOPALPUR,4,21.7,ELEVATED,SYNTHETIC
2025-03-17,GOPALPUR,4,19.4,NORMAL,SYNTHETIC
2025-03-18,GOPALPUR,3,21.0,NORMAL,SYNTHETIC
2025-03-19,GOPALPUR,4,20.7,NORMAL,SYNTHETIC
2025-03-20,GOPALPUR,3,20.3,NORMAL,SYNTHETIC
2025-03-21,GOPALPUR,2,19.6,NORMAL,SYNTHETIC
2025-03-24,GOPALPUR,2,18.4,NORMAL,SYNTHETIC
2025-03-25,GOPALPUR,2,15.9,NORMAL,SYNTHETIC
2025-03-26,GOPALPUR,3,15.4,NORMAL,SYNTHETIC
