date,origin,destination,vessel_type,estimated_charter_rate_usd_day,one_way_voyage_days,one_way_bunker_cost_usd,one_way_cost_usd_mt,commercial_voyage_days,commercial_bunker_cost_usd,estimated_spot_freight_usd_mt,estimated_freight_rate_usd_mt,estimated_freight_rate_inr_mt,calibration_status,methodology,data_type
2024-07-19,KALIMANTAN_ID,VIZAG,PANAMAX,13056.3,10.51,152908.88,5.57,19.58,264624.8,9.57,9.57,801.39,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-19,NEWCASTLE_AU,HALDIA,PANAMAX,13056.3,21.08,367024.18,10.6,39.06,633331.01,18.48,18.48,1546.46,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-19,NEWCASTLE_AU,PARADIP,CAPESIZE,20517.05,19.98,558913.11,6.58,37.69,965790.73,11.55,11.55,967.05,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-19,NEWCASTLE_AU,PARADIP,PANAMAX,13056.3,19.98,358760.2,10.28,37.69,620346.7,18.04,18.04,1509.56,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-19,NEWCASTLE_AU,VIZAG,CAPESIZE,20517.05,20.53,555842.96,6.63,38.11,959032.83,11.56,11.56,967.89,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-19,NEWCASTLE_AU,VIZAG,PANAMAX,13056.3,20.53,357075.55,10.36,38.11,616301.88,18.05,18.05,1511.17,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-22,KALIMANTAN_ID,HALDIA,PANAMAX,13124.65,11.22,164298.64,5.88,20.83,284123.83,10.11,10.11,845.45,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-22,KALIMANTAN_ID,PARADIP,CAPESIZE,20624.45,10.13,242314.48,3.54,19.46,420415.93,6.16,6.16,515.07,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-22,KALIMANTAN_ID,PARADIP,PANAMAX,13124.65,10.13,156125.47,5.56,19.46,271282.2,9.67,9.67,808.63,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-22,KALIMANTAN_ID,VIZAG,CAPESIZE,20624.45,10.51,234229.99,3.54,19.58,405036.97,6.08,6.08,508.68,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-22,KALIMANTAN_ID,VIZAG,PANAMAX,13124.65,10.51,151228.56,5.56,19.58,261716.83,9.55,9.55,799.03,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-22,NEWCASTLE_AU,HALDIA,PANAMAX,13124.65,21.08,362990.95,10.57,39.06,626371.33,18.41,18.41,1540.41,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-22,NEWCASTLE_AU,PARADIP,CAPESIZE,20624.45,19.98,552771.21,6.56,37.69,955177.65,11.52,11.52,963.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-22,NEWCASTLE_AU,PARADIP,PANAMAX,13124.65,19.98,354817.78,10.24,37.69,613529.7,17.97,17.97,1503.59,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-22,NEWCASTLE_AU,VIZAG,CAPESIZE,20624.45,20.53,549734.8,6.61,38.11,948494.01,11.53,11.53,964.14,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-22,NEWCASTLE_AU,VIZAG,PANAMAX,13124.65,20.53,353151.64,10.32,38.11,609529.33,18.0,18.0,1505.29,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-23,KALIMANTAN_ID,HALDIA,PANAMAX,12863.65,11.22,163255.47,5.82,20.83,282319.87,10.0,10.0,837.1,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-23,KALIMANTAN_ID,PARADIP,CAPESIZE,20214.31,10.13,240775.97,3.5,19.46,417746.62,6.09,6.09,510.01,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-23,KALIMANTAN_ID,PARADIP,PANAMAX,12863.65,10.13,155134.2,5.51,19.46,269559.77,9.57,9.57,800.79,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-23,KALIMANTAN_ID,VIZAG,CAPESIZE,20214.31,10.51,232742.82,3.5,19.58,402465.31,6.02,6.02,503.65,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-23,KALIMANTAN_ID,VIZAG,PANAMAX,12863.65,10.51,150268.38,5.51,19.58,260055.14,9.46,9.46,791.22,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-23,NEWCASTLE_AU,HALDIA,PANAMAX,12863.65,21.08,360686.24,10.45,39.06,622394.37,18.21,18.21,1524.02,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-23,NEWCASTLE_AU,PARADIP,CAPESIZE,20214.31,19.98,549261.55,6.49,37.69,949113.03,11.39,11.39,952.99,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-23,NEWCASTLE_AU,PARADIP,PANAMAX,12863.65,19.98,352564.97,10.14,37.69,609634.27,17.78,17.78,1487.71,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-23,NEWCASTLE_AU,VIZAG,CAPESIZE,20214.31,20.53,546244.42,6.54,38.11,942471.82,11.4,11.4,953.83,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-23,NEWCASTLE_AU,VIZAG,PANAMAX,12863.65,20.53,350909.41,10.21,38.11,605659.3,17.8,17.8,1489.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-24,KALIMANTAN_ID,HALDIA,PANAMAX,13099.68,11.22,162473.1,5.85,20.83,280966.9,10.05,10.05,841.76,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-24,KALIMANTAN_ID,PARADIP,CAPESIZE,20585.21,10.13,239622.09,3.52,19.46,415744.64,6.13,6.13,512.82,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-24,KALIMANTAN_ID,PARADIP,PANAMAX,13099.68,10.13,154390.74,5.53,19.46,268267.95,9.62,9.62,805.12,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-24,KALIMANTAN_ID,VIZAG,CAPESIZE,20585.21,10.51,231627.44,3.52,19.58,400536.56,6.05,6.05,506.51,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-24,KALIMANTAN_ID,VIZAG,PANAMAX,13099.68,10.51,149548.24,5.53,19.58,258808.87,9.5,9.5,795.64,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-24,NEWCASTLE_AU,HALDIA,PANAMAX,13099.68,21.08,358957.71,10.5,39.06,619411.65,18.3,18.3,1532.21,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-24,NEWCASTLE_AU,PARADIP,CAPESIZE,20585.21,19.98,546629.31,6.52,37.69,944564.56,11.44,11.44,958.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-24,NEWCASTLE_AU,PARADIP,PANAMAX,13099.68,19.98,350875.36,10.18,37.69,606712.7,17.86,17.86,1495.57,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-24,NEWCASTLE_AU,VIZAG,CAPESIZE,20585.21,20.53,543626.64,6.57,38.11,937955.18,11.46,11.46,959.02,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-24,NEWCASTLE_AU,VIZAG,PANAMAX,13099.68,20.53,349227.73,10.26,38.11,602756.78,17.88,17.88,1497.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-25,KALIMANTAN_ID,HALDIA,PANAMAX,12909.09,11.22,162212.31,5.82,20.83,280515.91,9.99,9.99,836.28,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-25,KALIMANTAN_ID,PARADIP,CAPESIZE,20285.71,10.13,239237.47,3.5,19.46,415077.32,6.09,6.09,509.5,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-25,KALIMANTAN_ID,PARADIP,PANAMAX,12909.09,10.13,154142.92,5.5,19.46,267837.35,9.56,9.56,799.98,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-25,KALIMANTAN_ID,VIZAG,CAPESIZE,20285.71,10.51,231255.64,3.5,19.58,399893.65,6.01,6.01,503.19,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-25,KALIMANTAN_ID,VIZAG,PANAMAX,12909.09,10.51,149308.2,5.5,19.58,258393.44,9.44,9.44,790.49,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-25,NEWCASTLE_AU,HALDIA,PANAMAX,12909.09,21.08,358381.54,10.44,39.06,618417.41,18.18,18.18,1521.75,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-25,NEWCASTLE_AU,PARADIP,CAPESIZE,20285.71,19.98,545751.89,6.48,37.69,943048.41,11.37,11.37,951.56,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-25,NEWCASTLE_AU,PARADIP,PANAMAX,12909.09,19.98,350312.15,10.12,37.69,605738.85,17.75,17.75,1485.45,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-25,NEWCASTLE_AU,VIZAG,CAPESIZE,20285.71,20.53,542754.04,6.52,38.11,936449.64,11.38,11.38,952.43,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-25,NEWCASTLE_AU,VIZAG,PANAMAX,12909.09,20.53,348667.17,10.2,38.11,601789.28,17.77,17.77,1487.11,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-26,KALIMANTAN_ID,HALDIA,PANAMAX,12634.84,11.22,162864.29,5.78,20.83,281643.39,9.93,9.93,830.79,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-26,KALIMANTAN_ID,PARADIP,CAPESIZE,19854.75,10.13,240199.03,3.48,19.46,416745.63,6.05,6.05,506.19,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-26,KALIMANTAN_ID,PARADIP,PANAMAX,12634.84,10.13,154762.47,5.47,19.46,268913.86,9.5,9.5,794.89,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-26,KALIMANTAN_ID,VIZAG,CAPESIZE,19854.75,10.51,232185.13,3.48,19.58,401500.94,5.97,5.97,499.83,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-26,KALIMANTAN_ID,VIZAG,PANAMAX,12634.84,10.51,149908.31,5.47,19.58,259432.0,9.38,9.38,785.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-26,NEWCASTLE_AU,HALDIA,PANAMAX,12634.84,21.08,359821.98,10.37,39.06,620903.01,18.06,18.06,1511.91,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-26,NEWCASTLE_AU,PARADIP,CAPESIZE,19854.75,19.98,547945.43,6.44,37.69,946838.8,11.3,11.3,945.42,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-26,NEWCASTLE_AU,PARADIP,PANAMAX,12634.84,19.98,351720.16,10.06,37.69,608173.49,17.63,17.63,1476.01,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-26,NEWCASTLE_AU,VIZAG,CAPESIZE,19854.75,20.53,544935.53,6.49,38.11,940213.5,11.3,11.3,946.2,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-26,NEWCASTLE_AU,VIZAG,PANAMAX,12634.84,20.53,350068.57,10.14,38.11,604208.04,17.65,17.65,1477.5,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-29,KALIMANTAN_ID,HALDIA,PANAMAX,12839.53,11.22,162081.91,5.8,20.83,280290.41,9.97,9.97,834.77,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-29,KALIMANTAN_ID,PARADIP,CAPESIZE,20176.4,10.13,239045.15,3.49,19.46,414743.65,6.07,6.07,508.59,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-29,KALIMANTAN_ID,PARADIP,PANAMAX,12839.53,10.13,154019.01,5.49,19.46,267622.04,9.54,9.54,798.58,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-29,KALIMANTAN_ID,VIZAG,CAPESIZE,20176.4,10.51,231069.75,3.49,19.58,399572.19,6.0,6.0,502.28,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-29,KALIMANTAN_ID,VIZAG,PANAMAX,12839.53,10.51,149188.18,5.49,19.58,258185.73,9.42,9.42,789.08,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-29,NEWCASTLE_AU,HALDIA,PANAMAX,12839.53,21.08,358093.45,10.41,39.06,617920.29,18.14,18.14,1518.81,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-29,NEWCASTLE_AU,PARADIP,CAPESIZE,20176.4,19.98,545313.18,6.46,37.69,942290.33,11.34,11.34,949.72,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-29,NEWCASTLE_AU,PARADIP,PANAMAX,12839.53,19.98,350030.55,10.09,37.69,605251.92,17.7,17.7,1482.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-29,NEWCASTLE_AU,VIZAG,CAPESIZE,20176.4,20.53,542317.74,6.51,38.11,935696.86,11.35,11.35,950.58,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-29,NEWCASTLE_AU,VIZAG,PANAMAX,12839.53,20.53,348386.89,10.17,38.11,601305.52,17.72,17.72,1484.25,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-30,KALIMANTAN_ID,HALDIA,PANAMAX,12427.87,11.22,160647.56,5.72,20.83,277809.97,9.81,9.81,821.06,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-30,KALIMANTAN_ID,PARADIP,CAPESIZE,19529.51,10.13,236929.71,3.44,19.46,411073.35,5.98,5.98,500.28,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-30,KALIMANTAN_ID,PARADIP,PANAMAX,12427.87,10.13,152656.01,5.41,19.46,265253.71,9.39,9.39,785.69,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-30,KALIMANTAN_ID,VIZAG,CAPESIZE,19529.51,10.51,229024.88,3.44,19.58,396036.15,5.9,5.9,494.0,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-30,KALIMANTAN_ID,VIZAG,PANAMAX,12427.87,10.51,147867.93,5.41,19.58,255900.9,9.27,9.27,776.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-30,NEWCASTLE_AU,HALDIA,PANAMAX,12427.87,21.08,354924.48,10.24,39.06,612451.97,17.83,17.83,1492.14,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-30,NEWCASTLE_AU,PARADIP,CAPESIZE,19529.51,19.98,540487.4,6.36,37.69,933951.48,11.15,11.15,933.04,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-30,NEWCASTLE_AU,PARADIP,PANAMAX,12427.87,19.98,346932.94,9.93,37.69,599895.71,17.4,17.4,1456.78,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-30,NEWCASTLE_AU,VIZAG,CAPESIZE,19529.51,20.53,537518.47,6.4,38.11,927416.36,11.16,11.16,933.8,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-30,NEWCASTLE_AU,VIZAG,PANAMAX,12427.87,20.53,345303.82,10.01,38.11,595984.24,17.42,17.42,1458.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-31,KALIMANTAN_ID,HALDIA,PANAMAX,12352.26,11.22,160908.35,5.71,20.83,278260.96,9.79,9.79,820.01,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-31,KALIMANTAN_ID,PARADIP,CAPESIZE,19410.7,10.13,237314.34,3.43,19.46,411740.68,5.97,5.97,499.65,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-31,KALIMANTAN_ID,PARADIP,PANAMAX,12352.26,10.13,152903.83,5.4,19.46,265684.31,9.37,9.37,784.73,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-31,KALIMANTAN_ID,VIZAG,CAPESIZE,19410.7,10.51,229396.67,3.43,19.58,396679.07,5.89,5.89,493.35,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-31,KALIMANTAN_ID,VIZAG,PANAMAX,12352.26,10.51,148107.97,5.4,19.58,256316.33,9.26,9.26,775.25,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-31,NEWCASTLE_AU,HALDIA,PANAMAX,12352.26,21.08,355500.66,10.23,39.06,613446.21,17.8,17.8,1490.33,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-31,NEWCASTLE_AU,PARADIP,CAPESIZE,19410.7,19.98,541364.82,6.35,37.69,935467.63,11.13,11.13,931.92,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-31,NEWCASTLE_AU,PARADIP,PANAMAX,12352.26,19.98,347496.14,9.92,37.69,600869.56,17.38,17.38,1455.06,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-31,NEWCASTLE_AU,VIZAG,CAPESIZE,19410.7,20.53,538391.07,6.39,38.11,928921.91,11.14,11.14,932.64,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-07-31,NEWCASTLE_AU,VIZAG,PANAMAX,12352.26,20.53,345864.38,9.99,38.11,596951.74,17.39,17.39,1456.48,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-01,KALIMANTAN_ID,HALDIA,PANAMAX,12568.84,11.22,162994.68,5.77,20.83,281868.88,9.91,9.91,829.42,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-01,KALIMANTAN_ID,PARADIP,CAPESIZE,19751.03,10.13,240391.35,3.47,19.46,417079.3,6.04,6.04,505.36,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-01,KALIMANTAN_ID,PARADIP,PANAMAX,12568.84,10.13,154886.38,5.46,19.46,269129.17,9.48,9.48,793.61,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-01,KALIMANTAN_ID,VIZAG,CAPESIZE,19751.03,10.51,232371.02,3.47,19.58,401822.4,5.96,5.96,498.98,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-01,KALIMANTAN_ID,VIZAG,PANAMAX,12568.84,10.51,150028.34,5.46,19.58,259639.71,9.37,9.37,784.02,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-01,NEWCASTLE_AU,HALDIA,PANAMAX,12568.84,21.08,360110.07,10.36,39.06,621400.13,18.03,18.03,1509.42,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-01,NEWCASTLE_AU,PARADIP,CAPESIZE,19751.03,19.98,548384.13,6.43,37.69,947596.88,11.28,11.28,943.87,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-01,NEWCASTLE_AU,PARADIP,PANAMAX,12568.84,19.98,352001.76,10.04,37.69,608660.42,17.61,17.61,1473.61,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-01,NEWCASTLE_AU,VIZAG,CAPESIZE,19751.03,20.53,545371.82,6.48,38.11,940966.28,11.29,11.29,944.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-01,NEWCASTLE_AU,VIZAG,PANAMAX,12568.84,20.53,350348.85,10.12,38.11,604691.8,17.62,17.62,1475.08,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-02,KALIMANTAN_ID,HALDIA,PANAMAX,12636.96,11.22,161951.52,5.77,20.83,280064.92,9.9,9.9,829.85,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-02,KALIMANTAN_ID,PARADIP,CAPESIZE,19858.09,10.13,238852.84,3.47,19.46,414409.99,6.03,6.03,505.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-02,KALIMANTAN_ID,PARADIP,PANAMAX,12636.96,10.13,153895.11,5.45,19.46,267406.74,9.48,9.48,793.99,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-02,KALIMANTAN_ID,VIZAG,CAPESIZE,19858.09,10.51,230883.85,3.47,19.58,399250.73,5.96,5.96,499.29,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-02,KALIMANTAN_ID,VIZAG,PANAMAX,12636.96,10.51,149068.15,5.46,19.58,257978.02,9.36,9.36,784.47,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-02,NEWCASTLE_AU,HALDIA,PANAMAX,12636.96,21.08,357805.36,10.35,39.06,617423.17,18.01,18.01,1509.47,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-02,NEWCASTLE_AU,PARADIP,CAPESIZE,19858.09,19.98,544874.48,6.42,37.69,941532.25,11.26,11.26,943.89,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-02,NEWCASTLE_AU,PARADIP,PANAMAX,12636.96,19.98,349748.95,10.03,37.69,604764.99,17.59,17.59,1473.61,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-02,NEWCASTLE_AU,VIZAG,CAPESIZE,19858.09,20.53,541881.45,6.47,38.11,934944.09,11.27,11.27,944.68,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-02,NEWCASTLE_AU,VIZAG,PANAMAX,12636.96,20.53,348106.62,10.11,38.11,600821.77,17.61,17.61,1475.14,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-05,KALIMANTAN_ID,HALDIA,PANAMAX,12440.59,11.22,158561.23,5.69,20.83,274202.05,9.76,9.76,818.33,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-05,KALIMANTAN_ID,PARADIP,CAPESIZE,19549.51,10.13,233852.7,3.42,19.46,405734.74,5.95,5.95,498.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-08-05,KALIMANTAN_ID,PARADIP,PANAMAX,12440.59,10.13,150673.47,5.38,19.46,261808.85,9.34,9.34,783.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
